saleprice,id,half_bath,gr_liv_area,lot_area,neighborhood,overall_qual,fireplace_qu,heating_qc,mas_vnr_area,year_built,porch_space,garage_total,bsmt_total
253000,513,1,1971,9675,2,7,4.0,5.0,0.0,115,48,79235.0,0.0
105000,1597,0,988,1974,1,4,0.0,4.0,0.0,83,221,24651.0,526.0
174500,613,0,1576,11475,2,6,1.0,5.0,90.0,71,85,26128.0,1208.0
210900,2798,1,2049,21533,2,7,3.0,5.0,0.0,106,168,49969.0,0.0
127000,239,0,1531,9350,2,4,3.0,5.0,0.0,57,0,11913.0,0.0
207000,1080,0,1358,8198,3,7,4.0,5.0,146.0,114,222,55176.0,1358.0
154000,375,1,2050,13250,2,7,3.0,3.0,256.0,88,384,46552.0,0.0
591587,1638,1,2338,51974,3,9,4.0,5.0,710.0,116,457,127650.0,2660.0
180000,2593,1,2640,22136,2,5,4.0,3.0,0.0,35,827,87696.0,4342.0
124000,623,0,1584,8944,2,5,0.0,3.0,0.0,77,152,60984.0,0.0
204000,964,1,2237,9839,2,6,3.0,5.0,0.0,90,329,39600.0,0.0
145000,917,0,1477,6292,2,7,4.0,4.0,0.0,38,50,8208.0,0.0
178900,122,0,1510,9680,2,5,0.0,5.0,268.0,77,244,39809.0,1510.0
348000,2443,1,2392,9452,3,8,3.0,5.0,423.0,107,70,93090.0,1396.0
162500,1354,0,1716,9144,2,6,0.0,5.0,0.0,25,195,53760.0,0.0
119900,2058,0,868,8425,2,5,0.0,4.0,0.0,81,138,57024.0,768.0
176500,2326,1,1632,9084,2,7,3.0,4.0,0.0,108,28,49896.0,0.0
118000,1222,0,1077,7420,2,5,3.0,5.0,0.0,49,4,10045.0,991.0
110000,1251,0,773,7677,2,5,0.0,4.0,0.0,63,0,15120.0,0.0
221000,65,1,1839,16770,3,7,0.0,4.0,30.0,108,81,52488.0,0.0
340000,498,1,2450,16545,3,8,3.0,5.0,731.0,108,126,115452.0,1284.0
167500,749,0,2019,11414,2,7,0.0,3.0,0.0,20,644,56924.0,0.0
255000,1782,0,1636,13501,2,8,4.0,5.0,208.0,116,60,100340.0,1623.0
170000,477,1,1374,9434,2,7,4.0,5.0,0.0,114,100,45600.0,0.0
145000,2826,0,1072,3675,2,5,0.0,4.0,80.0,115,28,60375.0,547.0
81000,1601,0,630,1890,1,4,0.0,4.0,0.0,82,88,0.0,630.0
176500,990,0,1414,11029,2,6,3.0,5.0,0.0,68,241,60100.0,1184.0
307000,1791,0,1694,10084,2,8,4.0,5.0,186.0,114,312,72504.0,1686.0
190550,2131,1,1690,9543,2,7,0.0,5.0,0.0,111,103,57387.0,0.0
260000,371,1,2353,13005,2,7,3.0,3.0,278.0,90,483,45012.0,845.0
137500,2377,0,1055,2280,2,7,0.0,3.0,0.0,86,29,27434.0,1055.0
147000,1832,0,1055,12712,2,6,3.0,3.0,0.0,83,455,44986.0,1044.0
131400,561,0,1144,10000,2,5,3.0,5.0,0.0,71,165,18744.0,864.0
316000,1063,1,2332,10574,3,8,4.0,5.0,126.0,114,366,86184.0,1148.0
139000,325,2,1824,9400,2,6,0.0,3.0,0.0,81,128,0.0,0.0
172500,1577,1,1442,9802,2,5,0.0,4.0,0.0,116,100,46800.0,0.0
138887,2851,1,1784,13132,2,5,0.0,4.0,0.0,24,243,4320.0,0.0
235000,1410,0,2108,13728,2,6,3.0,5.0,0.0,45,90,24300.0,0.0
109500,691,0,894,6600,2,5,0.0,4.0,0.0,72,0,22176.0,0.0
107000,2691,0,1430,10320,1,4,0.0,1.0,0.0,34,428,12580.0,0.0
192500,2780,1,1776,14006,2,7,3.0,5.0,144.0,112,240,53088.0,0.0
215000,374,0,1602,16635,2,6,3.0,4.0,126.0,87,240,46023.0,0.0
144100,1995,0,1650,8398,2,6,0.0,3.0,0.0,20,231,41652.0,0.0
127500,602,0,864,9100,2,6,0.0,5.0,0.0,69,0,35400.0,0.0
225000,1422,1,2200,14171,2,7,3.0,5.0,0.0,103,266,46659.0,0.0
372402,1056,0,1710,13891,3,8,4.0,5.0,436.0,117,102,101322.0,1710.0
144000,1151,0,912,12968,2,5,0.0,3.0,0.0,72,316,25344.0,912.0
176500,1843,1,1501,2280,2,6,3.0,4.0,342.0,109,0,47960.0,744.0
112000,2595,0,1310,7000,2,6,0.0,4.0,0.0,34,126,13532.0,0.0
100000,1041,1,987,1680,1,6,0.0,3.0,158.0,83,0,21912.0,483.0
88000,980,1,1092,2217,1,4,0.0,3.0,0.0,80,238,22880.0,0.0
136905,1871,0,1680,11500,2,5,0.0,2.0,164.0,86,0,45408.0,0.0
97500,2363,0,874,7200,2,4,0.0,3.0,0.0,81,63,60480.0,0.0
51689,2880,0,729,12366,1,3,0.0,3.0,0.0,55,23,0.0,0.0
142000,1217,0,1252,10721,2,6,0.0,5.0,243.0,69,39,36960.0,0.0
250000,1715,1,1828,10732,3,8,0.0,5.0,0.0,116,40,101616.0,0.0
243500,112,1,2495,10791,2,6,3.0,5.0,0.0,103,256,67980.0,1280.0
184500,454,0,1306,5122,3,6,4.0,5.0,135.0,115,233,71760.0,1306.0
210000,2253,0,1478,9928,2,7,3.0,3.0,0.0,101,136,51106.0,1454.0
129000,560,0,912,7791,2,5,0.0,5.0,0.0,73,0,21900.0,912.0
82000,303,0,540,8154,1,2,0.0,3.0,0.0,51,0,12200.0,0.0
181000,1004,1,1604,10839,2,6,3.0,5.0,0.0,107,36,50290.0,0.0
167000,2167,1,1536,9045,2,5,0.0,5.0,0.0,115,40,46000.0,0.0
173000,2440,1,1671,10852,2,6,3.0,5.0,0.0,110,38,51920.0,959.0
195800,2810,1,1611,8400,2,7,0.0,5.0,0.0,115,180,65780.0,0.0
223000,2872,0,1844,16381,2,6,3.0,4.0,312.0,79,289,42660.0,1844.0
192000,1072,0,1367,12304,3,7,4.0,5.0,144.0,115,33,55660.0,0.0
197000,1654,1,1725,11584,2,7,3.0,3.0,96.0,89,304,48950.0,0.0
298236,2394,1,2389,10672,3,8,4.0,4.0,0.0,116,240,77952.0,0.0
238000,2212,1,1718,7230,2,7,3.0,4.0,0.0,37,504,9768.0,0.0
119000,2628,0,1556,8512,2,5,0.0,3.0,0.0,70,0,0.0,0.0
262500,2526,0,2156,20781,2,7,4.0,3.0,0.0,78,370,39624.0,0.0
425000,969,0,1978,12633,2,9,4.0,5.0,290.0,117,360,107640.0,1978.0
102776,306,0,1178,8712,1,4,0.0,4.0,0.0,10,166,28416.0,0.0
149900,25,1,1078,12537,2,5,2.0,5.0,0.0,81,0,40500.0,1078.0
190000,311,0,1285,9620,2,6,2.0,3.0,0.0,87,401,41151.0,0.0
162500,300,0,1191,3907,2,8,3.0,4.0,0.0,99,193,52569.0,0.0
217000,2775,0,1494,9236,2,6,0.0,5.0,0.0,107,195,61632.0,1479.0
137500,2862,0,1180,11600,2,4,4.0,5.0,0.0,32,67,8064.0,0.0
270000,525,1,1795,10603,2,8,4.0,5.0,121.0,116,213,90712.0,900.0
142500,2730,0,894,13350,2,5,2.0,3.0,0.0,84,241,36960.0,864.0
161000,1892,0,1042,9200,2,6,0.0,3.0,98.0,75,192,33000.0,0.0
93900,2288,1,1092,1495,1,4,0.0,5.0,189.0,80,64,0.0,0.0
225000,2728,0,2287,15593,2,7,3.0,3.0,0.0,63,135,42021.0,0.0
412500,1065,1,2668,13688,3,9,4.0,5.0,664.0,113,400,82038.0,1572.0
83000,2842,0,1414,8248,2,4,4.0,3.0,0.0,32,112,0.0,0.0
128000,2011,1,1232,6000,2,6,3.0,5.0,0.0,49,0,10633.0,0.0
182000,1140,1,1609,8453,2,6,0.0,5.0,38.0,105,70,55125.0,0.0
394617,1051,0,1932,12444,3,8,4.0,5.0,426.0,118,370,91332.0,1932.0
298751,1587,0,1728,11449,2,8,4.0,5.0,0.0,117,276,60840.0,1884.0
82500,785,0,861,12342,2,4,0.0,5.0,0.0,50,158,38269.0,0.0
177000,916,1,1913,7558,2,6,3.0,4.0,0.0,38,0,13338.0,0.0
144000,639,0,1200,10400,2,4,4.0,3.0,0.0,66,329,19404.0,1200.0
189000,10,1,1804,7500,2,7,3.0,4.0,0.0,109,200,48178.0,0.0
